id,title,category,subcategory,price,platform,link,description,unsplash_url,local_path
PROD_156,Vans Slip-On Classic Unisex Skate Shoes,Shoes,Sneakers,4499.0,Amazon,https://www.amazon.in/dp/B01NBHOW2T,Timeless retro skate slip-on shoes constructed with black canvas panels.,https://images.unsplash.com/photo-placeholder,data/images/prod_156_shoes.jpg
PROD_157,Under Armour Charged Pursuit 3 Sneakers,Shoes,Running,5499.0,Amazon,https://www.amazon.in/dp/B0968ZGJ1G,Lightweight flexible sports trainers engineered with charging foam midsole support.,https://images.unsplash.com/photo-placeholder,data/images/prod_157_shoes.jpg
PROD_158,Skechers Men's Elite Flex Prime Sneakers,Shoes,Walking,5999.0,Amazon,https://www.amazon.in/dp/B08DWBC7T1,Advanced comfort slip-on walking shoes featuring high-rebound cushioning foam.,https://images.unsplash.com/photo-placeholder,data/images/prod_158_shoes.jpg
PROD_159,Fila Men's Ray Tracer Retro Chunky Shoes,Shoes,Sneakers,6999.0,Flipkart,https://www.flipkart.com/asian-dominator-04-sneakers-men-chunky-premium-stylish-sneaker-comfort-running-shoes/p/itm8be036ec7bf72,Multi-layered athletic fashion lifestyle trainers with unique jagged outer soles.,https://images.unsplash.com/photo-placeholder,data/images/prod_159_shoes.jpg
PROD_160,ASICS Men's Gel-Contend 8 Gym Shoes,Shoes,Walking,3799.0,Amazon,https://www.amazon.in/dp/B0G4HC7PTL,Supportive indoor training and walking shoes featuring protective gel cushioning.,https://images.unsplash.com/photo-placeholder,data/images/prod_160_shoes.jpg
PROD_161,Sony WH-1000XM5 Designed with Adaptive ANC and 30 Hours of Batter...more,Electronics,Audio,29990.0,Flipkart,https://www.flipkart.com/sony-wh-1000xm5-designed-adaptive-anc-30-hours-battery-life-bluetooth-wired/p/itm9ee097bc0ae76?pid=ACCHGBCB34ATPVM7&lid=LSTACCHGBCB34ATPVM72YDN3G&marketplace=FLIPKART&q=Sony+WH+1000XM5+Noise+Cancelling+Headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_1&otracker=search&fm=organic&iid=f0922737-61e4-49d7-b39e-d5f451438b91.ACCHGBCB34ATPVM7.SEARCH&ppt=None&ppn=None&ssid=4ge22jgg9c0000001779788990779&qH=4bd3b166d3bf7c96&ov_redirect=true&ov_redirect=true,Premium quality Sony WH-1000XM5 Designed with Adaptive ANC and 30 Hours of Batter...more designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_161_electronics.jpg
PROD_162,Bose New QuietComfort Wireless N.C Over Ear Headphones with Up to...more,Electronics,Audio,25900.0,Flipkart,https://www.flipkart.com/bose-new-quietcomfort-wireless-n-c-over-ear-headphones-up-24hr-battery-life-bluetooth/p/itmd1a35c69fd087?pid=ACCGVSCZSBPCUEZS&lid=LSTACCGVSCZSBPCUEZSC4USCY&marketplace=FLIPKART&q=Bose+QuietComfort+Wireless+Noise+Cancelling+Headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_4&otracker=search&fm=organic&iid=95c97cdc-ec7a-4265-b02f-639943e5241d.ACCGVSCZSBPCUEZS.SEARCH&ppt=None&ppn=None&ssid=0pxfi9fm5c0000001779789010224&qH=64e7dce5a0601b3e&ov_redirect=true&ov_redirect=true,Premium quality Bose New QuietComfort Wireless N.C Over Ear Headphones with Up to...more designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_162_electronics.jpg
PROD_163,"Marshall Major IV Bluetooth Headset (Black, On the Ear)",Electronics,Audio,12999.0,Flipkart,https://www.flipkart.com/marshall-major-iv-bluetooth/p/itm9d59cc56098fe?pid=ACCGEVNDR44MHPH2&lid=LSTACCGEVNDR44MHPH2UTXWX8&marketplace=FLIPKART&q=Marshall+Major+IV+Wireless+On+Ear&store=0pm%2Ffcn%2Fgc3&srno=s_1_1&otracker=search&fm=organic&iid=cd5325f0-fbe7-49b6-b35d-5f236d6120a8.ACCGEVNDR44MHPH2.SEARCH&ppt=None&ppn=None&ssid=wxbyfa8v3k0000001779789029080&qH=42da7d684150a322&ov_redirect=true&ov_redirect=true,"Premium quality Marshall Major IV Bluetooth Headset (Black, On the Ear) designed for professional performance and luxury feel.",https://images.unsplash.com/photo-placeholder,data/images/prod_163_electronics.jpg
PROD_164,"PTron Studio Evo w/ Dual-Device Pairing, 70Hrs Playtime, Pristine...more",Electronics,Audio,9990.0,Flipkart,https://www.flipkart.com/ptron-studio-evo-w-dual-device-pairing-70hrs-playtime-pristine-audio-clear-calls-bluetooth/p/itm4d4f1ac978d1a?pid=ACCHECD7BFBHGVHK&lid=LSTACCHECD7BFBHGVHK2CJ6X2&marketplace=FLIPKART&q=Sennheiser+HD+450SE+Bluetooth+Headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_1&otracker=search&fm=organic&iid=en_LBcOW07ogoY1CXbfEn1-ptPeg2lbohMcYdd4HmKp9nsTz4aGM7J-PyjKd0ECcs47QKgklta1wOvnLd0Lyu3qB04IsYyWu-Pj9cxFjFAoaLk%3D&ppt=None&ppn=None&ssid=0e69vv5dwg0000001779789048536&qH=7f24486bb8b1cfb3&ov_redirect=true&ov_redirect=true,"Premium quality PTron Studio Evo w/ Dual-Device Pairing, 70Hrs Playtime, Pristine...more designed for professional performance and luxury feel.",https://images.unsplash.com/photo-placeholder,data/images/prod_164_electronics.jpg
PROD_165,"JBL Tune 770NC Active Noise Cancelling, 70Hr Playtime, Fast Pair ...more",Electronics,Audio,6499.0,Flipkart,https://www.flipkart.com/jbl-tune-770nc-active-noise-cancelling-70hr-playtime-fast-pair-multi-connect-bluetooth-gaming/p/itmdf5c83684df50?pid=ACCGQZVZWZFFPGYE&lid=LSTACCGQZVZWZFFPGYEZQYCGO&marketplace=FLIPKART&q=JBL+Tune+770NC+Wireless+Headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_1&otracker=search&fm=organic&iid=88bad49c-b422-4c9e-b602-2b4b9bdba3d9.ACCGQZVZWZFFPGYE.SEARCH&ppt=None&ppn=None&ssid=b9ju8cwacw0000001779789070607&qH=8d2068fc4140e690&ov_redirect=true&ov_redirect=true,"Premium quality JBL Tune 770NC Active Noise Cancelling, 70Hr Playtime, Fast Pair ...more designed for professional performance and luxury feel.",https://images.unsplash.com/photo-placeholder,data/images/prod_165_electronics.jpg
PROD_166,"Goboult Z40 with ENC Mic, 60Hr Battery, Metal Finish, Low Latency...more",Electronics,Audio,9999.0,Flipkart,https://www.flipkart.com/goboult-z40-enc-mic-60hr-battery-metal-finish-low-latency-5-3v-bluetooth/p/itm21d4f04d5f53e?pid=ACCGKXHYZECYJRTS&lid=LSTACCGKXHYZECYJRTSLEXAGC&marketplace=FLIPKART&q=OnePlus+Buds+Pro+2+True+Wireless&store=0pm%2Ffcn%2F821&srno=s_1_1&otracker=search&fm=organic&iid=en_Buhpn-r6bqD-ZCj0mKvCKPixI1i3rxzPYdtt1o8MD9VsOccL0abaSvZm7kAKTNfmcY4KEJg4P6OnBl2pKs-kOU4IsYyWu-Pj9cxFjFAoaLk%3D&ppt=None&ppn=None&ssid=p9kt5ocryo0000001779789091191&qH=61d260bdeeca52a3&ov_redirect=true&ov_redirect=true,"Premium quality Goboult Z40 with ENC Mic, 60Hr Battery, Metal Finish, Low Latency...more designed for professional performance and luxury feel.",https://images.unsplash.com/photo-placeholder,data/images/prod_166_electronics.jpg
PROD_167,Realme Buds Air 5 Pro Wireless Earbuds,Electronics,Audio,4999.0,Flipkart,https://www.flipkart.com/realme-buds-air-5-pro-50db-anc-360-spatial-audio-upto-40-hours-playback-bluetooth/p/itm75339449d5239,High-resolution wireless earbuds featuring 50dB active noise cancellation in white.,https://images.unsplash.com/photo-placeholder,data/images/prod_167_electronics.jpg
PROD_168,"boAt Airdopes 141 Gen 2, 4 Mics ENx Tech,48H Battery,ASAP Charge,...more",Electronics,Audio,1299.0,Flipkart,https://www.flipkart.com/boat-airdopes-141-gen-2-4-mics-enx-tech-48h-battery-asap-charge-low-latency-bt-v5-4-bluetooth/p/itm97186a453279a?pid=ACCHGG7ND9BRXRGZ&lid=LSTACCHGG7ND9BRXRGZKIAJPL&marketplace=FLIPKART&q=boAt+Airdopes+141+True+Wireless+Earbuds&store=0pm%2Ffcn%2F821&srno=s_1_3&otracker=search&fm=organic&iid=9b0e42e9-e4f9-4d64-9aa2-418f8afc7758.ACCHGG7ND9BRXRGZ.SEARCH&ppt=None&ppn=None&ssid=41mnsxnlww0000001779789124723&qH=04cc9e252b757cb7&ov_redirect=true&ov_redirect=true,"Premium quality boAt Airdopes 141 Gen 2, 4 Mics ENx Tech,48H Battery,ASAP Charge,...more designed for professional performance and luxury feel.",https://images.unsplash.com/photo-placeholder,data/images/prod_168_electronics.jpg
PROD_169,Nothing Ear (2) 2023 | Dual chamber sound | Hi-res audio | Smart ...more,Electronics,Audio,8999.0,Flipkart,https://www.flipkart.com/nothing-ear-2-2023-dual-chamber-sound-hi-res-audio-smart-anc-connection-bluetooth/p/itm6d79168be59b2?pid=ACCGQFSYJMHPNFEN&lid=LSTACCGQFSYJMHPNFENYB5EX1&marketplace=FLIPKART&q=Nothing+Ear+2+True+Wireless+Earbuds&store=0pm%2Ffcn%2F821&srno=s_1_1&otracker=search&fm=organic&iid=6d9ab297-4198-4603-92ce-a667ba80ed6b.ACCGQFSYJMHPNFEN.SEARCH&ppt=None&ppn=None&ssid=ykwc1havc00000001779789144639&qH=df6c79ef5b22b42a&ov_redirect=true&ov_redirect=true,Premium quality Nothing Ear (2) 2023 | Dual chamber sound | Hi-res audio | Smart ...more designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_169_electronics.jpg
PROD_170,"Goboult Mustang Thunder 70H Battery, ENC Mic, 40mm Drivers, LED L...more",Electronics,Audio,6999.0,Flipkart,https://www.flipkart.com/goboult-mustang-thunder-70h-battery-enc-mic-40mm-drivers-led-lights-bluetooth-wired/p/itm7c72a6b18cc86?pid=ACCHGXMNHGUPDSNE&lid=LSTACCHGXMNHGUPDSNETNCNPE&marketplace=FLIPKART&q=Anker+Soundcore+Life+Q30+Headphones&store=0pm%2Ffcn%2Fgc3&srno=s_1_1&otracker=search&fm=organic&iid=en_OpNmXyNM-E-EHMf2fMfwqNNaMFK6xy7O-vhI6eR9LLzqnBoC8VSaJ1zaYx-MsGmo8FvckHBig2BQyQVIzU6UIk4IsYyWu-Pj9cxFjFAoaLk%3D&ppt=None&ppn=None&ssid=h4bqjqdb7k0000001779789163269&qH=3779daf8258eab4c&ov_redirect=true&ov_redirect=true,"Premium quality Goboult Mustang Thunder 70H Battery, ENC Mic, 40mm Drivers, LED L...more designed for professional performance and luxury feel.",https://images.unsplash.com/photo-placeholder,data/images/prod_170_electronics.jpg
PROD_171,"Logitech MX Master 3s Ambidextrous Touch Mouse (2.4GHz Wireless, ...more",Electronics,Computers,9495.0,Flipkart,https://www.flipkart.com/logitech-mx-master-3s-ambidextrous-touch-mouse/p/itm271ade01ff274?pid=ACCGFPFCAFGREFHZ&lid=LSTACCGFPFCAFGREFHZMWXUSH&marketplace=FLIPKART&q=Logitech+MX+Master+3S+Wireless+Mouse&store=6bo%2Ftia%2F8pp%2Fp0w&srno=s_1_1&otracker=search&fm=organic&iid=24f808b4-ced1-4f0f-a25c-c920f032e635.ACCGFPFCAFGREFHZ.SEARCH&ppt=None&ppn=None&ssid=skn798p3r40000001779789182659&qH=c034e80be1589876&ov_redirect=true&ov_redirect=true,"Premium quality Logitech MX Master 3s Ambidextrous Touch Mouse (2.4GHz Wireless, ...more designed for professional performance and luxury feel.",https://images.unsplash.com/photo-placeholder,data/images/prod_171_electronics.jpg
PROD_172,"AMKETTE Lexus Neo, Spill-Resistant Design, UV-Coated, Long-Lastin...more",Electronics,Computers,6999.0,Flipkart,https://www.flipkart.com/amkette-lexus-neo-spill-resistant-design-uv-coated-long-lasting-anti-fade-keys-wired-usb-standard-desktop-keyboard-compatible-desktop-laptop/p/itm450ef515d043b?pid=ACCHCAXJFKD62EX7&lid=LSTACCHCAXJFKD62EX7DK7PEU&marketplace=FLIPKART&q=Keychron+K2+Mechanical+Gaming+Keyboard&store=6bo%2Ftia%2F8pp%2Fwap&srno=s_1_1&otracker=search&fm=organic&iid=en_cSxHcpEdiHvOfOXF7H4BhD_UMeYAPfdIhs_59g039tH1_-0NJlnEaH5Cm8Ou9uybOPiLJvr5MxmDvXq5Jn9iUU4IsYyWu-Pj9cxFjFAoaLk%3D&ppt=None&ppn=None&ssid=jzr8iw9wfk0000001779789202890&qH=eb04f790a172eb09&ov_redirect=true&ov_redirect=true,"Premium quality AMKETTE Lexus Neo, Spill-Resistant Design, UV-Coated, Long-Lastin...more designed for professional performance and luxury feel.",https://images.unsplash.com/photo-placeholder,data/images/prod_172_electronics.jpg
PROD_173,HP KM270 Wireless Mouse and Keyboard Combo Combo Set (Black),Electronics,Computers,1299.0,Flipkart,https://www.flipkart.com/hp-km270-wireless-mouse-keyboard-combo-set/p/itm2b797fba7f1cb?pid=CASH9H7RME5D6D5R&lid=LSTCASH9H7RME5D6D5RDFTBT2&marketplace=FLIPKART&q=HP+Wireless+Keyboard+and+Mouse+Combo&store=6bo%2Ftia%2F8pp%2Fwap&srno=s_1_1&otracker=search&fm=organic&iid=df89cb7f-49f2-40ad-892d-ee44619e9f28.CASH9H7RME5D6D5R.SEARCH&ppt=None&ppn=None&ssid=9u0qzhq1680000001779789221229&qH=502bf97400be7b84&ov_redirect=true&ov_redirect=true,Premium quality HP KM270 Wireless Mouse and Keyboard Combo Combo Set (Black) designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_173_electronics.jpg
PROD_174,"Seagate Expansion 1 TB External Hard Disk Drive (HDD) 120 Mb/s,US...more",Electronics,Accessories,4499.0,Flipkart,https://www.flipkart.com/seagate-expansion-1-tb-external-hard-disk-drive-hdd-120-mb-s-usb-3-0-windows-mac-3-years-data-recovery-services/p/itmcefa901213e7c?pid=ACCG3FE4FYCHZ3U2&lid=LSTACCG3FE4FYCHZ3U241JKWA&marketplace=FLIPKART&q=Seagate+Expansion+1TB+External+Hard+Drive&store=6bo%2Fjdy%2Fnl6%2Fdvs&srno=s_1_1&otracker=search&fm=organic&iid=en_KFZYGPCC2lDZ4rRrISRD2J69V-JncG40YA4dTH37-RuNj8CvKMs_VEXlDTYTmhW3sRMnp4KKJTpgx79umQ_p0U4IsYyWu-Pj9cxFjFAoaLk%3D&ppt=None&ppn=None&ssid=3hsa9xcltc0000001779789240403&qH=32dc47c944629a86&ov_redirect=true,"Premium quality Seagate Expansion 1 TB External Hard Disk Drive (HDD) 120 Mb/s,US...more designed for professional performance and luxury feel.",https://images.unsplash.com/photo-placeholder,data/images/prod_174_electronics.jpg
PROD_175,SanDisk Extreme Portable 1 TB External Solid State Drive (SSD) 10...more,Electronics,Accessories,9999.0,Flipkart,https://www.flipkart.com/sandisk-extreme-portable-1-tb-external-solid-state-drive-ssd-1050-mb-s-usb-3-2-3mtr-drop-protection-compatible-pc-mac/p/itmd85f2fb2f0102?pid=ACCGSYZEZ7ASXHCB&lid=LSTACCGSYZEZ7ASXHCBRACKAQ&marketplace=FLIPKART&q=SanDisk+Extreme+Portable+1TB+SSD&store=6bo%2Fjdy%2Fdus&srno=s_1_3&otracker=search&fm=organic&iid=fc72459e-9f5a-46c9-b3ce-c87b5a0a7bb2.ACCGSYZEZ7ASXHCB.SEARCH&ppt=None&ppn=None&ssid=2fbbp1j2pc0000001779789261053&qH=6536cb08e6040106&ov_redirect=true&ov_redirect=true,Premium quality SanDisk Extreme Portable 1 TB External Solid State Drive (SSD) 10...more designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_175_electronics.jpg
PROD_176,Qubo Smart 360 degree 2K | 3MP | AI App Alerts | Alarm | Cloud+SD...more,Electronics,Smart Home,2299.0,Flipkart,https://www.flipkart.com/qubo-smart-360-degree-2k-3mp-ai-app-alerts-alarm-cloud-sd-storage-wi-fi-security-camera/p/itm450154e06ac88?pid=HSAGZ6K2HWZHXC8X&lid=LSTHSAGZ6K2HWZHXC8XCVMGZY&marketplace=FLIPKART&q=TP+Link+Tapo+C200+Smart+Security&store=igc%2Fj69%2Fagd&srno=s_1_1&otracker=search&fm=organic&iid=en_W5IfedfzWypzKEC5kib0eVwMFzDLXchftyTX5h4CrltHaXsUWXgu6gXJ47Z34H9NGqMmHSBVFBn5VZkGmGHJp04IsYyWu-Pj9cxFjFAoaLk%3D&ppt=None&ppn=None&ssid=z0tci1vya80000001779789281177&qH=78113a1f1007afd6&ov_redirect=true&ov_redirect=true,Premium quality Qubo Smart 360 degree 2K | 3MP | AI App Alerts | Alarm | Cloud+SD...more designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_176_electronics.jpg
PROD_177,"Cutesy Front & Back Case for Lenovo Tab M7 2nd Gen 7 inch (Black,...more",Electronics,Smart Home,14999.0,Flipkart,https://www.flipkart.com/cutesy-front-back-case-lenovo-tab-m7-2nd-gen-7-inch/p/itmdcfce63332db5?pid=ACCFWE5QSPBEKDAD&lid=LSTACCFWE5QSPBEKDADBGKZVJ&marketplace=FLIPKART&q=Amazon+Kindle+Paperwhite+16GB&store=tyy%2Fjgu%2F47g&srno=s_1_1&otracker=search&fm=organic&iid=en_IucptJZGHiFD5XbY7my2q_yOET6AyrO5PUvlgpx5RkO8Aa-AXhJF7EvgN85XOO_HiPVpPGCNPBw07HxvG7dGow%3D%3D&ppt=None&ppn=None&ssid=wftx4zrtgg0000001779789299953&qH=9237ad65d76cc258&ov_redirect=true&ov_redirect=true,"Premium quality Cutesy Front & Back Case for Lenovo Tab M7 2nd Gen 7 inch (Black,...more designed for professional performance and luxury feel.",https://images.unsplash.com/photo-placeholder,data/images/prod_177_electronics.jpg
PROD_178,Mi Box 4K Media Streaming Device,Electronics,Smart Home,3499.0,Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo3MTI4ODUxODI4MTk4NDM5OjE3Nzk3ODkzMTI6c3BfYXRmOjMwMDYxMTk3Mjc5MjYzMjo6MDo6&url=%2FAll-new-Hands-free-streaming-device-release%2Fdp%2FB09BZXRBDY%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.xk8IkXJT29XPSU_Fbg1_oMWdv9KvfcIAp00MmcTnX_Ez9-5_VXXw_5Do_PWFdFvOikTlDsIUVADTZoK3gUgj7ou3WaZ9o_-cAvEchMM6HuJi_7ET1mqI6-pnBtWGrnBCaWf34_tJP1MqWHOlKb-Nu9YOo9wyaRoNI73H0VFG1rSV_1KrOzR8UXuUtom0btcRf48JR-_yAyvbWqYJloZaImMji5VWSL4vRO49jAVTH3WRXizkDjD6r8e_pI7_SJMDpTLpBeaRk-w03bZLvG6-ySqgBnW1dnB4CScFAimWH4o.HrSniEVKmh1cxLkKAX53c5CAqmY46kwj3BAYPSNm3bo%26dib_tag%3Dse%26keywords%3DMi%2BBox%2B4K%2BMedia%2BStreaming%2BDevice%26qid%3D1779789312%26sr%3D8-1-spons%26aref%3DK8gqjLtm3w%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=K8gqjLtm3w&sp_cr=ZAZ,Smart TV streaming player featuring 4K HDR playback and built-in Chromecast.,https://images.unsplash.com/photo-placeholder,data/images/prod_178_electronics.jpg
PROD_179,Wipro Garnet 12.5W B22 Smart Bulb Smart Bulb,Electronics,Smart Home,699.0,Flipkart,https://www.flipkart.com/wipro-garnet-12-5w-b22-smart-bulb/p/itm2713a24edeaae?pid=LLSGNHNCM6KH8GDU&lid=LSTLLSGNHNCM6KH8GDUF6QQ52&marketplace=FLIPKART&q=Wipro+Smart+LED+Bulb+9W&store=search.flipkart.com&srno=s_1_1&otracker=search&fm=organic&iid=2626fc70-bea9-481c-b955-b1fec826c720.LLSGNHNCM6KH8GDU.SEARCH&ppt=None&ppn=None&ssid=u1d33y6ldc0000001779789334152&qH=4d1f2ee1bea2de08&ov_redirect=true&ov_redirect=true,Premium quality Wipro Garnet 12.5W B22 Smart Bulb Smart Bulb designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_179_electronics.jpg
PROD_180,Philips HD9200/90 Air Fryer,Electronics,Home Appliances,5999.0,Flipkart,https://www.flipkart.com/philips-hd9200-90-uses-up-90-less-fat-1400w-rapid-air-technology-fryer/p/itm3b283b6854422,Compact kitchen air fryer styled in polished black housing with analog timer dials.,https://images.unsplash.com/photo-placeholder,data/images/prod_180_electronics.jpg
PROD_181,Bose New Ultra Openwireless Earbuds with OpenAudio Technology & U...more,Electronics,Audio,29900.0,Flipkart,https://www.flipkart.com/bose-new-ultra-openwireless-earbuds-openaudio-technology-upto-48hr-batterylife-bluetooth/p/itm175396e56e64d?pid=ACCGZ5DZQAMKFE5J&lid=LSTACCGZ5DZQAMKFE5JVW1AOC&marketplace=FLIPKART&q=Bose+QuietComfort+Ultra+Earbuds&store=0pm%2Ffcn%2F821&srno=s_1_1&otracker=search&fm=organic&iid=18efd7fb-46bc-4eb5-bbdf-b4d5edd49643.ACCGZ5DZQAMKFE5J.SEARCH&ppt=None&ppn=None&ssid=qo0dptqrcw0000001779789363005&qH=7620e6188b8a0552&ov_redirect=true&ov_redirect=true,Premium quality Bose New Ultra Openwireless Earbuds with OpenAudio Technology & U...more designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_181_electronics.jpg
PROD_182,"Sony WF-C700N/GZ IN Bluetooth Headset (Sage Green, True Wireless)",Electronics,Audio,7990.0,Flipkart,https://www.flipkart.com/sony-wf-c700n-gz-bluetooth/p/itmb0be8b51b21d7?pid=ACCGRK9YXFBBMNVD&lid=LSTACCGRK9YXFBBMNVDQSZDV9&marketplace=FLIPKART&q=Sony+WF+C700N+Noise+Cancelling+Earbuds&store=0pm%2Ffcn%2F821&srno=s_1_1&otracker=search&fm=organic&iid=5da759b3-89b9-4d12-845b-9c306f00f1b2.ACCGRK9YXFBBMNVD.SEARCH&ppt=None&ppn=None&ssid=61gqiusjao0000001779789388084&qH=b72b13b0dc3d20cc&ov_redirect=true&ov_redirect=true,"Premium quality Sony WF-C700N/GZ IN Bluetooth Headset (Sage Green, True Wireless) designed for professional performance and luxury feel.",https://images.unsplash.com/photo-placeholder,data/images/prod_182_electronics.jpg
PROD_183,JBL Flip 6 Portable Bluetooth Speaker,Electronics,Audio,9999.0,Flipkart,https://www.flipkart.com/goboult-bassbox-x400-subwoofer-400w-power-5-1-channel-3-eq-mode-400-w-bluetooth-soundbar/p/itm1648b3154beac,Waterproof portable outdoor speaker featuring a powerful two-way sound system.,https://images.unsplash.com/photo-placeholder,data/images/prod_183_electronics.jpg
PROD_184,Logitech MX Keys S Wireless Standard Multi-device Keyboard Compat...more,Electronics,Computers,12995.0,Flipkart,https://www.flipkart.com/logitech-mx-keys-s-wireless-standard-multi-device-keyboard-compatible-desktop-laptop-mac-low-profile-fluid-precise-quiet-typing-programmable-keys-backlighting/p/itma22507e81a4a2?pid=ACCGQGGYHNHHC3HY&lid=LSTACCGQGGYHNHHC3HY5IJDVY&marketplace=FLIPKART&q=Logitech+MX+Keys+S+Wireless+Keyboard&store=6bo%2Ftia%2F8pp%2Fwap&srno=s_1_1&otracker=search&fm=organic&iid=24694f28-dd8d-47bb-9d9e-f2e29ee62247.ACCGQGGYHNHHC3HY.SEARCH&ppt=None&ppn=None&ssid=8umm3bsx4w0000001779789416249&qH=fceaba44eaf59dbd&ov_redirect=true&ov_redirect=true,Premium quality Logitech MX Keys S Wireless Standard Multi-device Keyboard Compat...more designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_184_electronics.jpg
PROD_185,Logitech G502 Hero Wired Ambidextrous Optical Gaming Mouse 25K S...more,Electronics,Computers,4495.0,Flipkart,https://www.flipkart.com/logitech-g502-hero-wired-ambidextrous-optical-gaming-mouse-25k-sensor-adj-dpi-upto-25600-rgb-11-programmable-buttons/p/itma269dc20e3570?pid=ACCFUJC6N8ZCHESF&lid=LSTACCFUJC6N8ZCHESFPVM6AJ&marketplace=FLIPKART&q=Logitech+G502+Hero+Gaming+Mouse&store=6bo%2Ftia%2F8pp%2Fp0w&srno=s_1_1&otracker=search&fm=organic&iid=0d493fa0-de96-4fb3-877d-946dec9b60d9.ACCFUJC6N8ZCHESF.SEARCH&ppt=None&ppn=None&ssid=esrojbgqw00000001779789438222&qH=d260eed33386526b&ov_redirect=true&ov_redirect=true,Premium quality Logitech G502 Hero Wired Ambidextrous Optical Gaming Mouse 25K S...more designed for professional performance and luxury feel.,https://images.unsplash.com/photo-placeholder,data/images/prod_185_electronics.jpg
PROD_186,SanDisk Extreme PRO 128GB USB Drive,Electronics,Accessories,1999.0,Amazon,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTozNDcxNzU2NjM0NjMzODE1OjE3Nzk3ODk0NTE6c3BfYXRmOjMwMTAyOTQ4NzQ5NTYzMjo6MDo6&url=%2FLexar-Storage-Expansion-Back-up-LJDD400128G-BNQIG%2Fdp%2FB0GDFK86YD%2Fref%3Dsr_1_1_sspa%3Fdib%3DeyJ2IjoiMSJ9.hxBgSlmxa4-7702_5VWv5BAt0Pmi-d-13iFtZsckQ4qbftHBrVzt_zkFxx6Ofp-I5WaHZL_UkcUxtaNqgJzHpuAyZ2xhLCMHYahEBcAroPUhX1V5Ek9B0Q-Lhk7pnPnPRDbrnGCPTot1qgwVlEtRKvzTvSPfTnJWr-qPfAUwZlkQyai3kNCJbIC8YfDZMTlWRuGJLEOwlMy0UawQcfOcA2Tj_BGgrRObsDgTJfj_DSY.8mCZv6bau0EEnR9Ry593HNbnC-g8UeZ5XqKCvllDBMQ%26dib_tag%3Dse%26keywords%3DSanDisk%2BExtreme%2BPRO%2B128GB%2BUSB%2BDrive%26qid%3D1779789451%26sr%3D8-1-spons%26aref%3DEMvnZQR3bk%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGY%26psc%3D1&aref=EMvnZQR3bk&sp_cr=ZAZ,Ultra-high-speed solid state USB 3.2 flash drive in robust metal casing.,https://images.unsplash.com/photo-placeholder,data/images/prod_186_electronics.jpg
PROD_187,"HI-FOCUS HI-FOCUS 4MP IP DOME CAMERA Security Camera (10 TB, 1 Ch...more",Electronics,Smart Home,3499.0,Flipkart,https://www.flipkart.com/hi-focus-4mp-ip-dome-camera-security/p/itm173a955fd9ab6?pid=HSAHNMVDBHQHQNWB&lid=LSTHSAHNMVDBHQHQNWBYKHJEL&marketplace=FLIPKART&q=TP+Link+Tapo+C310+Outdoor+Camera&store=igc%2Fj69%2Fagd&srno=s_1_1&otracker=search&fm=organic&iid=en_0f_3pvVT0lwe08HLFqsOeQtKdsafviurYzUsKO0t600NsqySME6CP3HMCJsDr5BIn7IlfGkIDRQ8npKQGD26Fg%3D%3D&ppt=None&ppn=None&ssid=rotxcjpkfk0000001779789469391&qH=456c82cb5b2bee08&ov_redirect=true&ov_redirect=true,"Premium quality HI-FOCUS HI-FOCUS 4MP IP DOME CAMERA Security Camera (10 TB, 1 Ch...more designed for professional performance and luxury feel.",https://images.unsplash.com/photo-placeholder,data/images/prod_187_electronics.jpg
